             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   2.2252050e+01   1.8215410e+01   1.6049937e+01   1.8611182e+01   2.1197904e+01   2.3390645e+01   2.4216023e+01   2.6096491e+01   2.8271877e+01   2.5381586e+01   2.3787776e+01   2.3238970e+01   2.2263293e+01   2.1072700e+01   1.9793903e+01   1.8503518e+01   1.7249085e+01   1.6061865e+01   1.4964880e+01   1.3978331e+01   1.3124314e+01   1.2417982e+01   1.1825175e+01   1.1337333e+01   1.0949020e+01   1.0654145e+01   1.0445694e+01   1.0315369e+01   1.0253121e+01   1.0246478e+01   1.0279592e+01   1.0331818e+01   1.0388168e+01   1.0536334e+01   1.0777379e+01   1.1092775e+01   1.1469636e+01   1.1897878e+01   1.2368985e+01   1.2875422e+01   1.3410329e+01   1.3967352e+01   1.4540540e+01   1.5124285e+01   1.5713281e+01   1.6302487e+01   1.6887109e+01   1.7462563e+01   1.8024455e+01   1.8568541e+01   1.9090683e+01   1.9586799e+01   2.0052789e+01   2.0484443e+01   2.0877332e+01   2.1226654e+01   2.1527045e+01   2.1772339e+01   2.1955254e+01   2.2066993e+01   2.2096735e+01   2.2029963e+01   2.1765930e+01   2.1335285e+01   2.0834562e+01   2.0333859e+01   1.9886662e+01   1.9535558e+01   1.9315979e+01   1.9202590e+01   1.8891266e+01   1.8619415e+01   1.8657421e+01   1.9031816e+01   1.9582526e+01   2.0338370e+01   2.2325142e+01   2.2806836e+01   2.3033937e+01   2.4477616e+01   2.5916074e+01   2.8620471e+01             NaN             NaN             NaN
   7.1635869e+01   7.0588645e+01   7.1099272e+01   7.1363452e+01   7.0255369e+01   6.6681135e+01   1.9383345e+01   6.7427438e+01   6.5374263e+01   2.3829486e+01   5.9877389e+01   5.9077512e+01   5.1963600e+01   4.2674019e+01   3.4900924e+01   4.0692693e+01   4.9344597e+01   5.2570040e+01   5.1404528e+01   5.2236473e+01   5.2458794e+01   5.0878479e+01   4.9858741e+01   4.8519788e+01   4.3151784e+01   4.3853037e+01   4.0648234e+01   3.9891195e+01   3.9956219e+01   4.0370385e+01   4.0185638e+01   3.7666425e+01   3.5804119e+01   3.5216862e+01   3.1956104e+01   3.4583375e+01   3.4266555e+01   3.3338376e+01   3.1496295e+01   3.0215789e+01   2.9741897e+01   2.8291678e+01   2.7720413e+01   2.8373163e+01   2.6767614e+01   2.5333049e+01   2.5069803e+01   2.4695258e+01   2.4244214e+01   2.3723598e+01   2.3140907e+01   2.2561088e+01   2.1820539e+01   2.1102918e+01   2.0411798e+01   1.9225125e+01   1.8607717e+01   1.7662987e+01   1.5733343e+01   1.5151684e+01   1.5065019e+01   1.3306695e+01   1.1214847e+01   1.0375332e+01   9.7488059e+00   9.1221119e+00   8.6113944e+00   8.1140863e+00   7.2067185e+00   6.9176853e+00   7.1246363e+00   7.1982103e+00   6.1508734e+00   5.0785585e+00   5.8022547e+00   6.4543969e+00   6.5315083e+00   7.3163321e+00   6.5633731e+00   6.8336752e+00   7.9829197e+00   9.8778509e+00   1.5021139e+01   1.9239373e+01   1.9802644e+01   1.7937733e+01   1.7230965e+01   1.8235857e+01   2.0684037e+01   2.3682555e+01   2.1947263e+01   2.4307832e+01   2.8426148e+01   3.0182427e+01             NaN
   7.2215669e+01   6.8269475e+01   6.9059104e+01   7.0775558e+01   7.1460676e+01   6.7879374e+01   3.1275041e+01   3.3533456e+01   5.7266428e+01   2.6478238e+01   6.6735182e+01   6.8523110e+01   5.2074483e+01   4.2921394e+01   5.3011947e+01   6.3697702e+01   6.1270653e+01   6.0849320e+01   5.8696250e+01   5.8206586e+01   5.7804566e+01   5.6724805e+01   5.3668662e+01   5.2436310e+01   3.7883100e+01   4.9238854e+01   4.9493444e+01   4.9069423e+01   4.7073790e+01   4.6184278e+01   4.6753783e+01   4.4406383e+01   4.1491967e+01   4.0581751e+01   3.9239438e+01   3.7278203e+01   3.6617727e+01   3.6200747e+01   3.5296937e+01   3.3980772e+01   3.2343154e+01   3.1411601e+01   2.9937262e+01   2.9757512e+01   3.0522593e+01   2.9434063e+01   2.6541185e+01   2.2937233e+01   2.4027305e+01   2.4441630e+01   2.4074502e+01   2.3279411e+01   2.2052302e+01   2.0667534e+01   1.9961219e+01   1.9609960e+01   1.8791001e+01   1.7701708e+01   1.6070758e+01   1.2259632e+01   1.4063290e+01   1.2949808e+01   1.2588186e+01   9.8126894e+00   7.3640903e+00   9.0561220e+00   6.8192779e+00   6.5648212e+00   6.9257110e+00   6.7349991e+00   6.7555026e+00   5.4507494e+00   3.7363982e+00   3.6506470e+00   3.6751847e+00   3.7572850e+00   3.7328171e+00   4.9328799e+00   6.7228284e+00   6.9248274e+00   6.9280121e+00   1.1583012e+01   1.5834633e+01   1.6272105e+01   2.1733471e+01   1.7212773e+01   1.6477659e+01   1.7453643e+01   6.5034142e+00   3.8904082e+00   1.0987887e+01   2.3897108e+01   2.5836315e+01   2.6407157e+01             NaN
   7.4689114e+01   7.1411986e+01   6.8960785e+01   6.9605892e+01   7.0138838e+01   6.9492266e+01   4.2199631e+01   2.0455593e+01   5.8263936e+01   5.8545881e+01   6.5894938e+01   6.6861141e+01   6.5358621e+01   6.3832099e+01   6.3160731e+01   6.2934587e+01   6.1059827e+01   6.0544736e+01   5.9300895e+01   5.8588324e+01   5.6978452e+01   5.6361904e+01   5.5334766e+01   5.3120640e+01   5.0721105e+01   4.9888972e+01   4.9658500e+01   4.8749688e+01   4.6959329e+01   4.1727245e+01   4.5225817e+01   4.3574588e+01   4.1502080e+01   4.0234013e+01   3.8922833e+01   3.7415667e+01   3.6182861e+01   3.5671353e+01   3.5507970e+01   3.4148922e+01   3.2443334e+01   3.1036964e+01   2.9773282e+01   2.9443268e+01   2.9396374e+01   2.9104328e+01   2.7102182e+01   2.4697915e+01   2.5128799e+01   2.5062881e+01   2.4533997e+01   2.3428465e+01   2.2193722e+01   2.0815124e+01   2.0456483e+01   2.0099276e+01   1.9146733e+01   1.8356143e+01   1.6694836e+01   9.2801636e+00   1.4809446e+01   1.4026168e+01   1.2911726e+01   1.1940328e+01   1.0556613e+01   1.0341129e+01   8.5469563e+00   7.2690364e+00   7.0283218e+00   5.3338628e+00   7.0709602e+00   6.1935645e+00   5.1237110e+00   3.7768885e+00   3.4330498e+00   3.4224069e+00   4.3940558e+00   5.0809597e+00   6.7090025e+00   6.8567841e+00   6.9673832e+00   9.9398202e+00   1.3559152e+01   1.3695657e+01   1.7221700e+01   1.4766598e+01   1.5916103e+01   1.8580576e+01   1.4820287e+01   1.0281743e+01   2.0483662e+01   2.3749436e+01   2.4858334e+01   2.5378436e+01   2.5724585e+01
   7.3689115e+01   7.0104655e+01   6.9765919e+01   6.9155044e+01   6.8913008e+01   6.7965839e+01   6.0104285e+01   1.5404608e+01   6.8822602e+01   7.0727973e+01   6.6616981e+01   6.5585695e+01   6.5298840e+01   6.5137785e+01   6.6076649e+01   6.2132799e+01   6.2634698e+01   6.3198765e+01   6.2497216e+01   6.0985400e+01   4.1277122e+01   5.6969161e+01   5.7024418e+01   5.5005830e+01   5.2684844e+01   5.0977517e+01   5.0359714e+01   4.9295456e+01   4.8217705e+01   3.5434726e+01   4.6337255e+01   4.3196050e+01   4.0096142e+01   3.9880191e+01   3.9009737e+01   3.7869909e+01   3.6692895e+01   3.6102080e+01   3.5947765e+01   3.4456209e+01   3.2729264e+01   3.1566050e+01   3.0513882e+01   2.9849578e+01   2.9473001e+01   2.9168747e+01   2.8232981e+01   2.7246804e+01   2.6769765e+01   2.6066969e+01   2.5052588e+01   2.3579459e+01   2.2438884e+01   2.1874438e+01   2.1582880e+01   2.0848488e+01   1.9185686e+01   1.8253157e+01   1.7634176e+01   1.6466691e+01   1.6289780e+01   1.4906614e+01   1.3742631e+01   1.2581836e+01   1.0519827e+01   9.1566090e+00   9.8280169e+00   7.6908866e+00   3.6336757e+00   2.5449821e+00   6.6673900e+00   5.9205540e+00   5.0364343e+00   4.2495504e+00   3.9224965e+00   4.0875396e+00   5.1409272e+00   5.8609600e+00   4.0271572e+00   5.2564834e+00   6.9037465e+00   8.8802906e+00   1.0779569e+01   1.1542235e+01   1.3012431e+01   1.3520370e+01   1.5334349e+01   1.7581898e+01   1.9121238e+01   1.9693565e+01   2.1576436e+01   2.3469659e+01   2.3957765e+01   2.4141930e+01   2.5557409e+01
   7.3172665e+01   6.6875561e+01   6.1104420e+01   6.1131386e+01   7.0496637e+01   6.6743936e+01   1.8144409e+01   2.4259239e+01   6.8859495e+01   6.9366762e+01   6.9009748e+01   6.7750474e+01   6.7199334e+01   6.7963147e+01   6.6265285e+01   2.1011104e+01   6.5849430e+01   6.2509390e+01   6.4292388e+01   6.1120316e+01   5.1713847e+01   5.7430025e+01   5.8907755e+01   5.5240050e+01   5.3411485e+01   5.2630335e+01   5.1920388e+01   4.9604392e+01   4.8770430e+01   4.3503649e+01   4.6780471e+01   4.4390664e+01   4.0281599e+01   4.2029585e+01   4.0915574e+01   3.9754198e+01   3.8118421e+01   3.8171422e+01   3.8569557e+01   3.5478969e+01   3.2951131e+01   3.3378994e+01   3.2227076e+01   3.1493803e+01   3.0314382e+01   2.9268642e+01   2.8615242e+01   2.7832944e+01   2.7222306e+01   2.6884125e+01   2.6069199e+01   2.5079416e+01   2.3952166e+01   2.2945426e+01   2.2048758e+01   2.1623692e+01   1.9781228e+01   1.8316428e+01   1.7385019e+01   1.6815514e+01   1.6419361e+01   1.5830594e+01   1.4775196e+01   1.3430709e+01   1.0933901e+01   9.6810169e+00   1.2307391e+01   1.0155585e+01   6.9705397e+00   3.7390681e+00   7.2484820e+00   5.8069976e+00   4.7215374e+00   3.8592952e+00   3.2830308e+00   2.8608534e+00   3.1800689e+00   3.4848663e+00   2.8469075e+00   4.3351346e+00   5.7644099e+00   6.5292990e+00   6.8346581e+00   6.5417800e+00   1.0581687e+01   1.3758206e+01   1.4820100e+01   1.6506232e+01   2.0310577e+01   1.8021822e+01   5.4038535e+00   1.9997179e+01   2.0879517e+01   2.3395158e+01   2.5649607e+01
   7.3648882e+01   6.7311883e+01   6.1072661e+01   5.7095429e+01   7.2249258e+01   7.0369767e+01   7.3030064e+01   7.4197237e+01   7.0299982e+01   7.3719082e+01   7.2327372e+01   6.9888248e+01   6.8614314e+01   7.0768795e+01   6.7614409e+01   3.1730175e+01   3.7742860e+01   3.8588324e+01   6.2329321e+01   6.2549965e+01   6.0982532e+01   6.0600495e+01   5.8481048e+01   5.1146280e+01   4.6311495e+01   5.0954696e+01   5.1648320e+01   3.2612685e+01   3.3037249e+01   4.8079494e+01   4.8442913e+01   4.5900564e+01   4.4031322e+01   4.3460757e+01   4.2276022e+01   4.0858979e+01   3.9194847e+01   3.9249311e+01   3.8797719e+01   3.7416746e+01   3.4620759e+01   3.3024535e+01   2.9560977e+01   3.1983007e+01   3.1639838e+01   3.0427530e+01   2.9719673e+01   2.8528814e+01   2.7621350e+01   2.7001151e+01   2.6075225e+01   2.5748457e+01   2.4201912e+01   2.0942457e+01   1.8064193e+01   2.1556559e+01   1.9991778e+01   1.8435540e+01   1.7334223e+01   1.7368830e+01   1.7074483e+01   1.6784117e+01   1.5835095e+01   1.4547055e+01   1.2462754e+01   1.1598700e+01   1.2463428e+01   1.1896036e+01   1.0175549e+01   6.2795784e+00   7.9106317e+00   6.0215087e+00   5.0160930e+00   3.9441165e+00   2.9149090e+00   1.8397922e+00   1.4005731e+00   1.5133177e+00   1.7208372e+00   4.9545792e+00   5.2703678e+00   4.9132665e+00   6.0862046e+00   5.8509660e+00   8.6752473e+00   1.2829080e+01   1.4308831e+01   1.5295908e+01   1.7643857e+01   1.3258331e+01   5.5786059e+00   1.4602229e+01   1.9310359e+01   2.2962312e+01   2.2772530e+01
   7.4979004e+01   7.1342818e+01   6.7001207e+01   7.1815072e+01   6.0573751e+01   6.9011686e+01   6.8320608e+01   7.0057287e+01   6.9880228e+01   7.0780882e+01   7.1828303e+01   6.9847374e+01   6.7637709e+01   6.9298298e+01   6.7579265e+01   6.3600069e+01   5.3980284e+01   4.4912213e+01   6.2168514e+01   6.2147278e+01   6.1964936e+01   6.1130378e+01   5.8729230e+01   4.2005001e+01   3.4168747e+01   3.0939679e+01   5.2103023e+01   4.8748865e+01   5.0025056e+01   4.9307454e+01   4.9373182e+01   4.6993175e+01   4.5227817e+01   4.3737657e+01   4.2554364e+01   4.1265061e+01   3.9641226e+01   3.8807698e+01   3.7983017e+01   3.7213258e+01   3.5806538e+01   3.1095489e+01   2.6605861e+01   3.2848194e+01   3.2573461e+01   3.1444991e+01   3.0958088e+01   3.0012171e+01   2.8442907e+01   2.7090749e+01   2.6330639e+01   2.6605881e+01   2.3031415e+01   1.7485784e+01   1.3865920e+01   2.1994257e+01   1.9857008e+01   1.8379944e+01   1.7482293e+01   1.7946234e+01   1.8290672e+01   1.7955041e+01   1.6892764e+01   1.5699235e+01   1.3812291e+01   1.2370520e+01   1.1010712e+01   1.1209492e+01   1.1359569e+01   9.5566011e+00   8.0422678e+00   6.3308127e+00   5.2537412e+00   4.4834661e+00   3.0286414e+00   1.8385278e+00   1.0741531e+00   4.3334135e-01   5.7022249e-01   2.9857412e+00   4.1410682e+00   3.6117754e+00   5.3272257e+00   6.7282474e+00   8.6093954e+00   1.1278773e+01   1.2582582e+01   1.4007138e+01   1.6288178e+01   6.6172125e+00   7.4836035e+00   1.1789436e+01   1.6089463e+01   2.1359949e+01   2.1504475e+01
   7.4875864e+01   7.4038407e+01   7.4011728e+01   7.1599967e+01   6.1032611e+01   5.5993286e+01   5.6768082e+01   6.8078893e+01   7.3207008e+01   7.2055186e+01   4.4731739e+01   3.2738373e+01   3.7583007e+01   6.7412387e+01   6.9908770e+01   7.2198961e+01   6.5135033e+01   6.1408466e+01   5.8305236e+01   6.4564265e+01   6.1973078e+01   6.2122591e+01   5.9978124e+01   3.0965888e+01   2.4440669e+01   2.5993154e+01   5.2504449e+01   2.3257510e+01   5.2478640e+01   5.0323676e+01   5.0760677e+01   4.7971502e+01   4.6092076e+01   4.4452095e+01   4.3299426e+01   4.1996729e+01   4.0555052e+01   3.9834679e+01   3.9147397e+01   3.7400679e+01   3.6287860e+01   3.5729176e+01   3.3895034e+01   3.3090205e+01   3.2342757e+01   3.1289668e+01   3.0906505e+01   3.0246955e+01   2.9052168e+01   2.7692939e+01   2.7788104e+01   2.7785094e+01   2.5106819e+01   2.3317663e+01   2.1922828e+01   2.2112137e+01   2.1264651e+01   1.9806416e+01   1.8689033e+01   1.8363774e+01   1.9241119e+01   1.9233414e+01   1.7164552e+01   1.6311492e+01   1.5379599e+01   1.4085374e+01   1.2915478e+01   1.2736375e+01   1.2261538e+01   1.1081582e+01   9.5666858e+00   7.9584246e+00   5.9837480e+00   4.5882451e+00   3.4905978e+00   2.8652978e+00   2.8908185e+00   1.6101857e+00   1.0169775e+00   1.3015809e+00   3.3832502e+00   7.0392406e+00   7.0682374e+00   6.2041734e+00   6.0810759e+00   8.5836255e+00   1.2136045e+01   1.4336189e+01   1.7892782e+01   2.0859052e+01   1.4353748e+01   9.0011092e+00   1.3604001e+01   1.9894131e+01   2.2362701e+01
